"id","first_name","last_name","position","height_feet","height_inches","weight_pounds","team_id","updated_at","created_at","public_id"
73,"Hot","Rod,Williams","",NULL,NULL,NULL,1610612739,"2019-01-12 10:52:07.729257-08","2019-01-12 10:52:07.729257-08",2866
892,"Spud","Webb","",NULL,NULL,NULL,1610612737,"2019-01-12 10:52:08.43215-08","2019-01-12 10:52:08.43215-08",2867
77946,"Jerry","Reynolds","",NULL,NULL,NULL,1610612753,"2019-01-12 10:52:08.43693-08","2019-01-12 10:52:08.43693-08",2868
76016,"Mark","Aguirre","",NULL,NULL,NULL,1610612765,"2019-01-12 10:52:09.382638-08","2019-01-12 10:52:09.382638-08",2869
122,"Fred","Roberts","",NULL,NULL,NULL,1610612749,"2019-01-12 10:52:09.387788-08","2019-01-12 10:52:09.387788-08",2870
304,"John","Stockton","",NULL,NULL,NULL,1610612762,"2019-01-12 10:52:09.489184-08","2019-01-12 10:52:09.489184-08",2871
698,"Eddie","Johnson","",NULL,NULL,NULL,1610612756,"2019-01-12 10:52:09.494368-08","2019-01-12 10:52:09.494368-08",2872
345,"Terry","Porter","",NULL,NULL,NULL,1610612757,"2019-01-12 10:52:09.631169-08","2019-01-12 10:52:09.631169-08",2873
78614,"Mike","Woodson","",NULL,NULL,NULL,1610612745,"2019-01-12 10:52:09.637025-08","2019-01-12 10:52:09.637025-08",2874
78320,"Jim","Thomas","",NULL,NULL,NULL,1610612750,"2019-01-12 10:52:09.655826-08","2019-01-12 10:52:09.655826-08",2875
76516,"Brad","Davis","",NULL,NULL,NULL,1610612742,"2019-01-12 10:52:09.663306-08","2019-01-12 10:52:09.663306-08",2876
78615,"Orlando","Woolridge","",NULL,NULL,NULL,1610612743,"2019-01-12 10:52:09.813193-08","2019-01-12 10:52:09.813193-08",2877
904,"Chris","Mullin","",NULL,NULL,NULL,1610612744,"2019-01-12 10:52:09.822746-08","2019-01-12 10:52:09.822746-08",2878
938,"Rony","Seikaly","",NULL,NULL,NULL,1610612748,"2019-01-12 10:52:10.639299-08","2019-01-12 10:52:10.639299-08",2879
265,"Harvey","Grant","",NULL,NULL,NULL,1610612764,"2019-01-12 10:52:10.644336-08","2019-01-12 10:52:10.644336-08",2880
456,"Chuck","Person","",NULL,NULL,NULL,1610612754,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2881
96,"Detlef","Schrempf","",NULL,NULL,NULL,1610612754,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2882
45,"George","McCloud","",NULL,NULL,NULL,1610612754,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2883
1068,"Greg","Dreiling","",NULL,NULL,NULL,1610612754,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2884
78555,"Kenny","Williams","",NULL,NULL,NULL,1610612754,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2885
78,"LaSalle","Thompson","",NULL,NULL,NULL,1610612754,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2886
52,"Micheal","Williams","",NULL,NULL,NULL,1610612754,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2887
78059,"Mike","Sanders","",NULL,NULL,NULL,1610612754,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2888
1456,"Randy","Wittman","",NULL,NULL,NULL,1610612754,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2889
397,"Reggie","Miller","",NULL,NULL,NULL,1610612754,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2890
22,"Rik","Smits","",NULL,NULL,NULL,1610612754,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2891
313,"Vern","Fleming","",NULL,NULL,NULL,1610612754,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2892
201,"Chris","Dudley","",NULL,NULL,NULL,1610612751,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2893
356,"Chris","Morris","",NULL,NULL,NULL,1610612751,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2894
934,"Derrick","Coleman","",NULL,NULL,NULL,1610612751,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2895
76803,"Derrick","Gervin","",NULL,NULL,NULL,1610612751,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2896
917,"Jack","Haley","",NULL,NULL,NULL,1610612751,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2897
146,"Jud","Buechler","",NULL,NULL,NULL,1610612751,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2898
77362,"Kurk","Lee","",NULL,NULL,NULL,1610612751,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2899
76431,"Lester","Conner","",NULL,NULL,NULL,1610612751,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2900
302,"Mookie","Blaylock","",NULL,NULL,NULL,1610612751,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2901
78310,"Reggie","Theus","",NULL,NULL,NULL,1610612751,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2902
76217,"Sam","Bowie","",NULL,NULL,NULL,1610612751,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2903
76801,"Tate","George","",NULL,NULL,NULL,1610612751,"2019-01-12 11:15:21.347661-08","2019-01-12 11:15:21.347661-08",2904
77260,"Bo","Kimble","",NULL,NULL,NULL,1610612746,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2905
293,"Charles","Smith","",NULL,NULL,NULL,1610612746,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2906
202,"Gary","Grant","",NULL,NULL,NULL,1610612746,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2907
77474,"Jeff","Martin","",NULL,NULL,NULL,1610612746,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2908
76094,"Ken","Bannister","",NULL,NULL,NULL,1610612746,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2909
80,"Ken","Norman","",NULL,NULL,NULL,1610612746,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2910
78412,"Loy","Vaught","",NULL,NULL,NULL,1610612746,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2911
76790,"Tom","Garrick","",NULL,NULL,NULL,1610612746,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2912
76782,"Winston","Garland","",NULL,NULL,NULL,1610612746,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2913
156,"Antoine","Carr","",NULL,NULL,NULL,1610612758,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2914
82,"Bill","Wennington","",NULL,NULL,NULL,1610612758,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2915
76942,"Bob","Hansen","",NULL,NULL,NULL,1610612758,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2916
190,"Duane","Causwell","",NULL,NULL,NULL,1610612758,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2917
287,"Eric","Leckner","",NULL,NULL,NULL,1610612758,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2918
1489,"Lionel","Simmons","",NULL,NULL,NULL,1610612758,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2919
78055,"Ralph","Sampson","",NULL,NULL,NULL,1610612758,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2920
600009,"Rory","Sparrow","",NULL,NULL,NULL,1610612758,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2921
306,"Steve","Colter","",NULL,NULL,NULL,1610612758,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2922
47,"Wayman","Tisdale","",NULL,NULL,NULL,1610612758,"2019-01-12 11:15:23.066161-08","2019-01-12 11:15:23.066161-08",2923
769,"B.J.","Armstrong","",NULL,NULL,NULL,1610612741,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2924
76362,"Bill","Cartwright","",NULL,NULL,NULL,1610612741,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2925
77377,"Cliff","Levingston","",NULL,NULL,NULL,1610612741,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2926
77034,"Craig","Hodges","",NULL,NULL,NULL,1610612741,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2927
77054,"Dennis","Hopson","",NULL,NULL,NULL,1610612741,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2928
270,"Horace","Grant","",NULL,NULL,NULL,1610612741,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2929
77820,"John","Paxson","",NULL,NULL,NULL,1610612741,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2930
893,"Michael","Jordan","",NULL,NULL,NULL,1610612741,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2931
281,"Scott","Williams","",NULL,NULL,NULL,1610612741,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2932
937,"Scottie","Pippen","",NULL,NULL,NULL,1610612741,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2933
351,"Stacey","King","",NULL,NULL,NULL,1610612741,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2934
781,"Will","Perdue","",NULL,NULL,NULL,1610612741,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2935
1680,"Brian","Oliver","",NULL,NULL,NULL,1610612755,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2936
787,"Charles","Barkley","",NULL,NULL,NULL,1610612755,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2937
765,"Hersey","Hawkins","",NULL,NULL,NULL,1610612755,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2938
420,"Jayson","Williams","",NULL,NULL,NULL,1610612755,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2939
1008,"Johnny","Dawkins","",NULL,NULL,NULL,1610612755,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2940
76195,"Manute","Bol","",NULL,NULL,NULL,1610612755,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2941
76826,"Mike","Gminski","",NULL,NULL,NULL,1610612755,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2942
328,"Rick","Mahorn","",NULL,NULL,NULL,1610612755,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2943
76874,"Rickey","Green","",NULL,NULL,NULL,1610612755,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2944
76046,"Ron","Anderson","",NULL,NULL,NULL,1610612755,"2019-01-12 11:15:23.486049-08","2019-01-12 11:15:23.486049-08",2945
288,"Armen","Gilliam","",NULL,NULL,NULL,1610612766,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2946
77053,"Dave","Hoppen","",NULL,NULL,NULL,1610612766,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2947
209,"Dell","Curry","",NULL,NULL,NULL,1610612766,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2948
462,"J.R.","Reid","",NULL,NULL,NULL,1610612766,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2949
271,"Johnny","Newman","",NULL,NULL,NULL,1610612766,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2950
78369,"Kelly","Tripucka","",NULL,NULL,NULL,1610612766,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2951
383,"Kendall","Gill","",NULL,NULL,NULL,1610612766,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2952
930,"Kenny","Gattison","",NULL,NULL,NULL,1610612766,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2953
177,"Muggsy","Bogues","",NULL,NULL,NULL,1610612766,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2954
364,"Rex","Chapman","",NULL,NULL,NULL,1610612766,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2955
77893,"Brian","Quinnett","",NULL,NULL,NULL,1610612752,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2956
891,"Charles","Oakley","",NULL,NULL,NULL,1610612752,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2957
78534,"Eddielee","Wilkins","",NULL,NULL,NULL,1610612752,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2958
786,"Gerald","Wilkins","",NULL,NULL,NULL,1610612752,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2959
1054,"Jerrod","Mustaf","",NULL,NULL,NULL,1610612752,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2960
78404,"Kiki","Vandeweghe","",NULL,NULL,NULL,1610612752,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2961
349,"Mark","Jackson","",NULL,NULL,NULL,1610612752,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2962
76385,"Maurice","Cheeks","",NULL,NULL,NULL,1610612752,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2963
121,"Patrick","Ewing","",NULL,NULL,NULL,1610612752,"2019-01-12 11:15:23.549606-08","2019-01-12 11:15:23.549606-08",2964
95,"Mark","Bryant","",NULL,NULL,NULL,1610612757,"2019-01-12 11:15:27.511378-08","2019-01-12 11:15:27.511378-08",2965
344,"Dana","Barros","",NULL,NULL,NULL,1610612760,"2019-01-12 11:15:27.625092-08","2019-01-12 11:15:27.625092-08",2966
365,"Derrick","McKey","",NULL,NULL,NULL,1610612760,"2019-01-12 11:15:27.625092-08","2019-01-12 11:15:27.625092-08",2967
56,"Gary","Payton","",NULL,NULL,NULL,1610612760,"2019-01-12 11:15:27.625092-08","2019-01-12 11:15:27.625092-08",2968
262,"Michael","Cage","",NULL,NULL,NULL,1610612760,"2019-01-12 11:15:27.625092-08","2019-01-12 11:15:27.625092-08",2969
178,"Olden","Polynice","",NULL,NULL,NULL,1610612760,"2019-01-12 11:15:27.625092-08","2019-01-12 11:15:27.625092-08",2970
76497,"Quintin","Dailey","",NULL,NULL,NULL,1610612760,"2019-01-12 11:15:27.625092-08","2019-01-12 11:15:27.625092-08",2971
9,"Sedale","Threatt","",NULL,NULL,NULL,1610612760,"2019-01-12 11:15:27.625092-08","2019-01-12 11:15:27.625092-08",2972
431,"Shawn","Kemp","",NULL,NULL,NULL,1610612760,"2019-01-12 11:15:27.625092-08","2019-01-12 11:15:27.625092-08",2973
1365,"Xavier","McDaniel","",NULL,NULL,NULL,1610612760,"2019-01-12 11:15:27.625092-08","2019-01-12 11:15:27.625092-08",2974
78014,"Tree","Rollins","",NULL,NULL,NULL,1610612765,"2019-01-12 11:15:27.9378-08","2019-01-12 11:15:27.9378-08",2975
442,"Pervis","Ellison","",NULL,NULL,NULL,1610612764,"2019-01-12 11:30:47.424561-08","2019-01-12 11:30:47.424561-08",2976
76861,"Stuart","Gray","",NULL,NULL,NULL,1610612752,"2019-01-12 11:30:47.774319-08","2019-01-12 11:30:47.774319-08",2977
78375,"Trent","Tucker","",NULL,NULL,NULL,1610612752,"2019-01-12 11:30:47.774319-08","2019-01-12 11:30:47.774319-08",2978
77301,"Frank","Kornet","",NULL,NULL,NULL,1610612749,"2019-01-12 11:30:48.409238-08","2019-01-12 11:30:48.409238-08",2979
76881,"David","Greenwood","",NULL,NULL,NULL,1610612759,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2980
764,"David","Robinson","",NULL,NULL,NULL,1610612759,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2981
77879,"Paul","Pressey","",NULL,NULL,NULL,1610612759,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2982
199,"Reggie","Williams","",NULL,NULL,NULL,1610612759,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2983
251,"Sean","Elliott","",NULL,NULL,NULL,1610612759,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2984
925,"Sean","Higgins","",NULL,NULL,NULL,1610612759,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2985
76876,"Sidney","Green","",NULL,NULL,NULL,1610612759,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2986
187,"Terry","Cummings","",NULL,NULL,NULL,1610612759,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2987
763,"Tony","Massenburg","",NULL,NULL,NULL,1610612759,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2988
920,"A.C.","Green","",NULL,NULL,NULL,1610612747,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2989
2,"Byron","Scott","",NULL,NULL,NULL,1610612747,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2990
922,"Elden","Campbell","",NULL,NULL,NULL,1610612747,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2991
1460,"James","Worthy","",NULL,NULL,NULL,1610612747,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2992
76599,"Larry","Drew","",NULL,NULL,NULL,1610612747,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2993
77142,"Magic","Johnson","",NULL,NULL,NULL,1610612747,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2994
78331,"Mychal","Thompson","",NULL,NULL,NULL,1610612747,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2995
64,"Sam","Perkins","",NULL,NULL,NULL,1610612747,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2996
78304,"Terry","Teagle","",NULL,NULL,NULL,1610612747,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2997
124,"Vlade","Divac","",NULL,NULL,NULL,1610612747,"2019-01-12 11:30:50.932659-08","2019-01-12 11:30:50.932659-08",2998
1117,"John","Shasky","",NULL,NULL,NULL,1610612742,"2019-01-12 11:30:51.586117-08","2019-01-12 11:30:51.586117-08",2999
1839,"Randy","White","",NULL,NULL,NULL,1610612742,"2019-01-12 11:30:51.586117-08","2019-01-12 11:30:51.586117-08",3000
76024,"Steve","Alford","",NULL,NULL,NULL,1610612742,"2019-01-12 11:30:51.586117-08","2019-01-12 11:30:51.586117-08",3001
76320,"Greg","Butler","",NULL,NULL,NULL,1610612746,"2019-01-12 11:31:06.773623-08","2019-01-12 11:31:06.773623-08",3002
88,"Steve","Scheffler","",NULL,NULL,NULL,1610612766,"2019-01-12 11:31:30.098855-08","2019-01-12 11:31:30.098855-08",3003
77129,"Les","Jepsen","",NULL,NULL,NULL,1610612744,"2019-01-12 11:31:30.923514-08","2019-01-12 11:31:30.923514-08",3004
1091,"Mike","Smrek","",NULL,NULL,NULL,1610612744,"2019-01-12 11:31:30.923514-08","2019-01-12 11:31:30.923514-08",3005
330,"Danny","Manning","",NULL,NULL,NULL,1610612746,"2019-01-12 11:31:30.923514-08","2019-01-12 11:31:30.923514-08",3006
77558,"Mark","McNamara","",NULL,NULL,NULL,1610612753,"2019-01-12 11:31:30.934025-08","2019-01-12 11:31:30.934025-08",3007
70,"Steve","Kerr","",NULL,NULL,NULL,1610612739,"2019-01-12 11:31:30.934025-08","2019-01-12 11:31:30.934025-08",3008
78589,"Kennard","Winchester","",NULL,NULL,NULL,1610612745,"2019-01-12 11:31:31.834956-08","2019-01-12 11:31:31.834956-08",3009
76334,"Rick","Calloway","",NULL,NULL,NULL,1610612758,"2019-01-12 11:31:32.440689-08","2019-01-12 11:31:32.440689-08",3010
77496,"Travis","Mays","",NULL,NULL,NULL,1610612758,"2019-01-12 11:31:32.440689-08","2019-01-12 11:31:32.440689-08",3011
1027,"Trevor","Wilson","",NULL,NULL,NULL,1610612737,"2019-01-12 11:31:32.440689-08","2019-01-12 11:31:32.440689-08",3012
76268,"Tony","Brown","",NULL,NULL,NULL,1610612747,"2019-01-12 11:31:33.361666-08","2019-01-12 11:31:33.361666-08",3013
705,"Randolph","Keys","",NULL,NULL,NULL,1610612766,"2019-01-12 11:31:37.586108-08","2019-01-12 11:31:37.586108-08",3014
104,"Benoit","Benjamin","",NULL,NULL,NULL,1610612746,"2019-01-12 11:31:38.180181-08","2019-01-12 11:31:38.180181-08",3015
76574,"Byron","Dinkins","",NULL,NULL,NULL,1610612759,"2019-01-12 11:31:42.07653-08","2019-01-12 11:31:42.07653-08",3016
368,"Dwayne","Schintzius","",NULL,NULL,NULL,1610612759,"2019-01-12 11:31:53.711188-08","2019-01-12 11:31:53.711188-08",3017
77822,"Kenny","Payne","",NULL,NULL,NULL,1610612755,"2019-01-12 11:31:56.196866-08","2019-01-12 11:31:56.196866-08",3018
285,"Greg","Grant","",NULL,NULL,NULL,1610612752,"2019-01-12 11:31:56.856743-08","2019-01-12 11:31:56.856743-08",3019
380,"Tony","Smith","",NULL,NULL,NULL,1610612747,"2019-01-12 11:32:14.939514-08","2019-01-12 11:32:14.939514-08",3020
203,"Nate","McMillan","",NULL,NULL,NULL,1610612760,"2019-01-12 11:32:16.335891-08","2019-01-12 11:32:16.335891-08",3021
393,"Rod","Strickland","",NULL,NULL,NULL,1610612759,"2019-01-12 11:32:19.275667-08","2019-01-12 11:32:19.275667-08",3022
51,"Mahmoud","Abdul-Rauf","",NULL,NULL,NULL,1610612743,"2019-01-12 11:32:20.257431-08","2019-01-12 11:32:20.257431-08",3023
77571,"Scott","Meents","",NULL,NULL,NULL,1610612760,"2019-01-12 11:32:21.757363-08","2019-01-12 11:32:21.757363-08",3024
77839,"Jim","Petersen","",NULL,NULL,NULL,1610612744,"2019-01-12 11:32:21.757363-08","2019-01-12 11:32:21.757363-08",3025
738,"Bob","Thornton","",NULL,NULL,NULL,1610612750,"2019-01-12 11:32:32.042341-08","2019-01-12 11:32:32.042341-08",3026
77845,"Drazen","Petrovic","",NULL,NULL,NULL,1610612757,"2019-01-12 11:32:35.357237-08","2019-01-12 11:32:35.357237-08",3027
1272,"Kurt","Rambis","",NULL,NULL,NULL,1610612756,"2019-01-12 11:33:02.733193-08","2019-01-12 11:33:02.733193-08",3028
402,"Jon","Koncak","",NULL,NULL,NULL,1610612737,"2019-01-12 11:33:04.91883-08","2019-01-12 11:33:04.91883-08",3029
1037,"Stojko","Vrankovic","",NULL,NULL,NULL,1610612738,"2019-01-12 11:33:05.005902-08","2019-01-12 11:33:05.005902-08",3030
76090,"Cedric","Ball","",NULL,NULL,NULL,1610612746,"2019-01-12 11:33:22.829677-08","2019-01-12 11:33:22.829677-08",3031
457,"Andrew","Lang","",NULL,NULL,NULL,1610612756,"2019-01-12 11:33:48.965622-08","2019-01-12 11:33:48.965622-08",3032
77294,"Bart","Kofoed","",NULL,NULL,NULL,1610612744,"2019-01-12 11:34:02.851708-08","2019-01-12 11:34:02.851708-08",3033
76695,"Jim","Farmer","",NULL,NULL,NULL,1610612755,"2019-01-12 11:34:03.379767-08","2019-01-12 11:34:03.379767-08",3034
76453,"Dave","Corzine","",NULL,NULL,NULL,1610612760,"2019-01-12 11:34:05.33621-08","2019-01-12 11:34:05.33621-08",3035
77130,"Buck","Johnson","",NULL,NULL,NULL,1610612745,"2019-01-12 11:34:35.896911-08","2019-01-12 11:34:35.896911-08",3036
76079,"Milos","Babic","",NULL,NULL,NULL,1610612739,"2019-01-12 11:34:44.520662-08","2019-01-12 11:34:44.520662-08",3037
1861,"Negele","Knight","",NULL,NULL,NULL,1610612756,"2019-01-12 11:34:48.673057-08","2019-01-12 11:34:48.673057-08",3038
335,"Willie","Anderson","",NULL,NULL,NULL,1610612759,"2019-01-12 11:34:49.065368-08","2019-01-12 11:34:49.065368-08",3039
78377,"Andre","Turner","",NULL,NULL,NULL,1610612755,"2019-01-12 11:35:27.568596-08","2019-01-12 11:35:27.568596-08",3040
289,"Ledell","Eackles","",NULL,NULL,NULL,1610612764,"2019-01-12 11:35:59.655332-08","2019-01-12 11:35:59.655332-08",3041
76844,"Jim","Grandholm","",NULL,NULL,NULL,1610612742,"2019-01-12 11:36:06.545796-08","2019-01-12 11:36:06.545796-08",3042
78394,"Kelvin","Upshaw","",NULL,NULL,NULL,1610612742,"2019-01-12 11:36:06.545796-08","2019-01-12 11:36:06.545796-08",3043
78611,"Leon","Wood","",NULL,NULL,NULL,1610612758,"2019-01-12 11:36:20.948089-08","2019-01-12 11:36:20.948089-08",3044
371,"Terry","Mills","",NULL,NULL,NULL,1610612743,"2019-01-12 11:36:47.173555-08","2019-01-12 11:36:47.173555-08",3045
78395,"Darnell","Valentine","",NULL,NULL,NULL,1610612739,"2019-01-12 11:37:22.808193-08","2019-01-12 11:37:22.808193-08",3046
78528,"Morlon","Wiley","",NULL,NULL,NULL,1610612753,"2019-01-12 11:37:22.831039-08","2019-01-12 11:37:22.831039-08",3047
78317,"Irving","Thomas","",NULL,NULL,NULL,1610612747,"2019-01-12 11:37:24.907997-08","2019-01-12 11:37:24.907997-08",3048
317,"John","Starks","",NULL,NULL,NULL,1610612752,"2019-01-12 11:37:55.114931-08","2019-01-12 11:37:55.114931-08",3049
939,"Pete","Myers","",NULL,NULL,NULL,1610612759,"2019-01-12 11:38:52.253879-08","2019-01-12 11:38:52.253879-08",3050
173,"Keith","Askins","",NULL,NULL,NULL,1610612748,"2019-01-12 11:38:53.123583-08","2019-01-12 11:38:53.123583-08",3051
41,"Anthony","Bonner","",NULL,NULL,NULL,1610612758,"2019-01-12 11:38:53.587043-08","2019-01-12 11:38:53.587043-08",3052
107,"Dale","Ellis","",NULL,NULL,NULL,1610612760,"2019-01-12 11:39:04.871984-08","2019-01-12 11:39:04.871984-08",3053
76483,"Pat","Cummings","",NULL,NULL,NULL,1610612762,"2019-01-12 11:40:18.517165-08","2019-01-12 11:40:18.517165-08",3054
78440,"Kenny","Walker","",NULL,NULL,NULL,1610612752,"2019-01-12 11:40:37.957602-08","2019-01-12 11:40:37.957602-08",3055
53,"Mario","Elie","",NULL,NULL,NULL,1610612755,"2019-01-12 11:42:41.56564-08","2019-01-12 11:42:41.56564-08",3056
193,"Anthony","Mason","",NULL,NULL,NULL,1610612743,"2019-01-12 11:42:47.369387-08","2019-01-12 11:42:47.369387-08",3057
100,"Tim","Legler","",NULL,NULL,NULL,1610612743,"2019-01-12 11:42:47.369387-08","2019-01-12 11:42:47.369387-08",3058
77776,"Dan","O'Sullivan","",NULL,NULL,NULL,1610612762,"2019-01-12 11:42:49.344343-08","2019-01-12 11:42:49.344343-08",3059
76827,"Dan","Godfread","",NULL,NULL,NULL,1610612750,"2019-01-12 11:42:58.327687-08","2019-01-12 11:42:58.327687-08",3060
1080,"Henry","James","",NULL,NULL,NULL,1610612739,"2019-01-12 11:43:36.314885-08","2019-01-12 11:43:36.314885-08",3061
77372,"Jim","Les","",NULL,NULL,NULL,1610612758,"2019-01-12 11:43:47.1703-08","2019-01-12 11:43:47.1703-08",3062
